ID;ID vendeur;ID produit;ID variante;Reference vendeur;Quantité;Prix HT;Prix TTC;Prix HT avec remise;Prix TTC avec remise;Quantite minimum;Actif
63236;3975;282737;501516;;1;66.670000;80.000000;66.67;80;1;Oui
63237;3975;282738;501517;;1;50.000000;60.000000;50;60;1;Oui
63238;3975;282739;501518;;1;54.170000;65.000000;54.17;65;1;Oui
63239;3975;282740;501519;;1;54.170000;65.000000;54.17;65;1;Oui
63240;3975;153322;265640;;1;45.830000;55.000000;45.83;55;1;Oui
63241;3975;153322;265639;;1;45.830000;55.000000;45.83;55;1;Oui
63242;3975;153322;265643;;2;45.830000;55.000000;45.83;55;1;Oui
63243;3975;282741;501520;;1;45.830000;55.000000;45.83;55;1;Oui
63244;3975;282742;501521;;1;45.830000;55.000000;45.83;55;1;Oui
63245;3975;153379;265827;;1;62.500000;75.000000;62.5;75;1;Oui
63246;3975;153379;273527;;1;62.500000;75.000000;62.5;75;1;Oui
63247;3975;153379;265828;;1;62.500000;75.000000;62.5;75;1;Oui
63248;3975;282743;501522;;1;116.670000;140.000000;116.67;140;1;Oui
63249;3975;153367;265795;;1;29.170000;35.000000;29.17;35;1;Oui
63250;3975;153367;265802;;1;29.170000;35.000000;29.17;35;1;Oui
63251;3975;154245;267787;;1;33.330000;40.000000;33.33;40;1;Oui
63252;3975;154245;267788;;1;33.330000;40.000000;33.33;40;1;Oui
63253;3975;282744;501523;;2;37.500000;45.000000;37.5;45;1;Oui
63254;3975;282745;501524;;1;37.500000;45.000000;37.5;45;1;Oui
63255;3975;153385;265839;;1;29.170000;35.000000;29.17;35;1;Oui
63256;3975;153385;265840;;1;29.170000;35.000000;29.17;35;1;Oui
63257;3975;282746;501525;;1;29.170000;35.000000;29.17;35;1;Oui
63258;3975;153502;266179;;1;58.330000;70.000000;58.33;70;1;Oui
63259;3975;153502;266182;;1;58.330000;70.000000;58.33;70;1;Oui
63260;3975;153502;266178;;1;58.330000;70.000000;58.33;70;1;Oui
63261;3975;153487;266112;;2;58.330000;70.000000;58.33;70;1;Oui
63262;3975;153487;266109;;1;58.330000;70.000000;58.33;70;1;Oui
63263;3975;153313;265601;;1;66.660000;79.990000;66.66;79.99;1;Oui
63264;3975;154238;267751;;1;41.670000;50.000000;41.67;50;1;Oui
63265;3975;154238;267760;;1;41.670000;50.000000;41.67;50;1;Oui
63266;3975;154177;267616;;1;33.330000;40.000000;33.33;40;1;Oui
63267;3975;154177;267629;;2;33.330000;40.000000;33.33;40;1;Oui
63268;3975;282747;501526;;1;41.670000;50.000000;41.67;50;1;Oui
63269;3975;282748;501527;;1;41.670000;50.000000;41.67;50;1;Oui
63270;3975;282749;501528;;3;16.670000;20.000000;16.67;20;1;Oui
63271;3975;282750;501529;;1;75.000000;90.000000;75;90;1;Oui
63272;3975;282751;501530;;1;75.000000;90.000000;75;90;1;Oui
63273;3975;282752;501531;;1;33.330000;40.000000;33.33;40;1;Oui
63274;3975;282753;501532;;2;33.330000;40.000000;33.33;40;1;Oui
63275;3975;282754;501533;;1;33.330000;40.000000;33.33;40;1;Oui
63276;3975;282755;501534;;1;41.670000;50.000000;41.67;50;1;Oui
63277;3975;282756;501535;;2;41.670000;50.000000;41.67;50;1;Oui
63278;3975;282757;501536;;1;41.670000;50.000000;41.67;50;1;Oui
63279;3975;282758;501537;;1;66.670000;80.000000;66.67;80;1;Oui
63280;3975;282759;501538;;1;66.670000;80.000000;66.67;80;1;Oui
63281;3975;282760;501539;;1;58.330000;70.000000;58.33;70;1;Oui
63282;3975;282761;501540;;1;58.330000;70.000000;58.33;70;1;Oui
63283;3975;282762;501541;;1;58.330000;70.000000;58.33;70;1;Oui
63284;3975;282763;501542;;1;58.330000;70.000000;58.33;70;1;Oui
63285;3975;282764;501543;;1;58.330000;70.000000;58.33;70;1;Oui
63286;3975;282765;501544;;1;58.330000;70.000000;58.33;70;1;Oui
63287;3975;282766;501545;;1;41.670000;50.000000;41.67;50;1;Oui
63288;3975;282767;501546;;2;41.670000;50.000000;41.67;50;1;Oui
63289;3975;282768;501547;;1;41.670000;50.000000;41.67;50;1;Oui
63290;3975;282769;501548;;1;45.830000;55.000000;45.83;55;1;Oui
63291;3975;282770;501549;;1;45.830000;55.000000;45.83;55;1;Oui
63292;3975;282771;501550;;1;45.830000;55.000000;45.83;55;1;Oui
63293;3975;282772;501551;;1;45.830000;55.000000;45.83;55;1;Oui
63294;3975;282773;501552;;1;25.000000;30.000000;25;30;1;Oui
63295;3975;282774;501553;;1;25.000000;30.000000;25;30;1;Oui
63296;3975;282775;501554;;1;25.000000;30.000000;25;30;1;Oui
63297;3975;282776;501555;;1;29.170000;35.000000;29.17;35;1;Oui
63298;3975;282777;501556;;1;29.170000;35.000000;29.17;35;1;Oui
63299;3975;282778;501557;;1;20.830000;25.000000;20.83;25;1;Oui
63300;3975;282779;501558;;1;20.830000;25.000000;20.83;25;1;Oui
63301;3975;282780;501559;;1;50.000000;60.000000;50;60;1;Oui
63302;3975;282781;501560;;1;58.330000;70.000000;58.33;70;1;Oui
63303;3975;282782;501561;;2;58.330000;70.000000;58.33;70;1;Oui
63304;3975;282783;501562;;1;37.500000;45.000000;37.5;45;1;Oui
63305;3975;282784;501563;;1;37.500000;45.000000;37.5;45;1;Oui
63306;3975;282785;501564;;1;37.500000;45.000000;37.5;45;1;Oui
63307;3975;282786;501565;;1;37.500000;45.000000;37.5;45;1;Oui
63308;3975;282787;501566;;1;37.500000;45.000000;37.5;45;1;Oui
63309;3975;282788;501567;;1;37.500000;45.000000;37.5;45;1;Oui
63310;3975;282789;501568;;1;37.500000;45.000000;37.5;45;1;Oui
63311;3975;282790;501569;;1;37.500000;45.000000;37.5;45;1;Oui
63312;3975;282791;501570;;1;37.500000;45.000000;37.5;45;1;Oui
63313;3975;282792;501571;;2;37.500000;45.000000;37.5;45;1;Oui
63314;3975;282793;501572;;1;50.000000;60.000000;50;60;1;Oui
63315;3975;282794;501573;;1;25.000000;30.000000;25;30;1;Oui
63316;3975;282795;501574;;1;25.000000;30.000000;25;30;1;Oui
63317;3975;282796;501575;;1;25.000000;30.000000;25;30;1;Oui
63318;3975;282797;501576;;1;25.000000;30.000000;25;30;1;Oui
63319;3975;282798;501577;;1;58.330000;70.000000;58.33;70;1;Oui
63320;3975;282799;501578;;1;58.330000;70.000000;58.33;70;1;Oui
63321;3975;282800;501579;;1;58.330000;70.000000;58.33;70;1;Oui
63322;3975;282801;501580;;1;58.330000;70.000000;58.33;70;1;Oui
63323;3975;282802;501581;;1;58.330000;70.000000;58.33;70;1;Oui
63324;3975;282803;501582;;3;15.000000;18.000000;15;18;1;Oui
63325;3975;282804;501583;;2;15.000000;18.000000;15;18;1;Oui
63326;3975;282805;501584;;1;8.330000;10.000000;8.33;10;1;Oui
63327;3975;282806;501585;;3;15.000000;18.000000;15;18;1;Oui
63328;3975;282807;501586;;1;33.330000;40.000000;33.33;40;1;Oui
63329;3975;282808;501587;;1;33.330000;40.000000;33.33;40;1;Oui
63330;3975;282809;501588;;1;33.330000;40.000000;33.33;40;1;Oui
63331;3975;282810;501589;;1;79.130000;94.960000;79.13;94.96;1;Oui
63332;3975;282811;501590;;1;79.130000;94.960000;79.13;94.96;1;Oui
63333;3975;282812;501591;;2;45.790000;54.950000;45.79;54.95;1;Oui
63334;3975;282813;501592;;1;45.790000;54.950000;45.79;54.95;1;Oui
63335;3975;282814;501593;;1;54.130000;64.960000;54.13;64.96;1;Oui
63336;3975;282815;501594;;1;45.790000;54.950000;45.79;54.95;1;Oui
63337;3975;282816;501595;;1;45.790000;54.950000;45.79;54.95;1;Oui
63338;3975;282817;501596;;1;45.790000;54.950000;45.79;54.95;1;Oui
63339;3975;282818;501597;;1;45.790000;54.950000;45.79;54.95;1;Oui
63340;3975;282819;501598;;1;39.750000;47.700000;39.75;47.7;1;Oui
63341;3975;282820;501599;;1;37.500000;45.000000;37.5;45;1;Oui
63342;3975;282821;501600;;1;100.000000;120.000000;100;120;1;Oui
63343;3975;282822;501601;;1;100.000000;120.000000;100;120;1;Oui
63344;3975;282823;501602;;1;100.000000;120.000000;100;120;1;Oui
63345;3975;282824;501603;;1;100.000000;120.000000;100;120;1;Oui
63346;3975;282825;501604;;1;100.000000;120.000000;100;120;1;Oui
63347;3975;282826;501605;;2;54.170000;65.000000;54.17;65;1;Oui
63348;3975;282827;501606;;1;25.000000;30.000000;25;30;1;Oui
63349;3975;282828;501607;;1;25.000000;30.000000;25;30;1;Oui
63350;3975;282829;501608;;1;45.790000;54.950000;45.79;54.95;1;Oui
63351;3975;282830;501609;;2;45.790000;54.950000;45.79;54.95;1;Oui
63352;3975;282831;501610;;1;45.790000;54.950000;45.79;54.95;1;Oui
63353;3975;282832;501611;;1;45.790000;54.950000;45.79;54.95;1;Oui
63354;3975;282833;501612;;1;45.790000;54.950000;45.79;54.95;1;Oui
63355;3975;282834;501613;;1;91.630000;109.960000;91.63;109.96;1;Oui
63356;3975;282835;501614;;2;91.630000;109.960000;91.63;109.96;1;Oui
63357;3975;282836;501615;;1;91.630000;109.960000;91.63;109.96;1;Oui
63358;3975;282837;501616;;1;99.960000;119.950000;99.96;119.95;1;Oui
63359;3975;282838;501617;;1;99.960000;119.950000;99.96;119.95;1;Oui
63360;3975;282839;501618;;1;99.960000;119.950000;99.96;119.95;1;Oui
63361;3975;282840;501619;;1;74.960000;89.950000;74.96;89.95;1;Oui
63362;3975;282841;501620;;1;116.630000;139.960000;116.63;139.96;1;Oui
63363;3975;282842;501621;;1;74.960000;89.950000;74.96;89.95;1;Oui
63364;3975;282843;501622;;1;83.290000;99.950000;83.29;99.95;1;Oui
63365;3975;282844;501623;;1;45.790000;54.950000;45.79;54.95;1;Oui
63366;3975;282845;501624;;1;116.630000;139.960000;116.63;139.96;1;Oui
63367;3975;282846;501625;;1;66.630000;79.960000;66.63;79.96;1;Oui
63368;3975;282847;501626;;1;45.830000;55.000000;45.83;55;1;Oui
63369;3975;282848;501627;;1;23.290000;27.950000;23.29;27.95;1;Oui
63370;3975;282849;501628;;1;41.630000;49.960000;41.63;49.96;1;Oui
63371;3975;282850;501629;;1;41.630000;49.960000;41.63;49.96;1;Oui
63372;3975;282851;501630;;1;41.630000;49.960000;41.63;49.96;1;Oui
63373;3975;282852;501631;;1;108.290000;129.950000;108.29;129.95;1;Oui
63374;3975;282853;501632;;1;108.290000;129.950000;108.29;129.95;1;Oui
63375;3975;282854;501633;;1;108.290000;129.950000;108.29;129.95;1;Oui
63376;3975;282855;501634;;1;45.790000;54.950000;45.79;54.95;1;Oui
63377;3975;282856;501635;;1;45.790000;54.950000;45.79;54.95;1;Oui
63378;3975;282857;501636;;1;45.790000;54.950000;45.79;54.95;1;Oui
63379;3975;282858;501637;;1;45.790000;54.950000;45.79;54.95;1;Oui
63380;3975;282859;501638;;1;45.790000;54.950000;45.79;54.95;1;Oui
63381;3975;282860;501639;;1;45.790000;54.950000;45.79;54.95;1;Oui
63382;3975;282861;501640;;1;116.630000;139.960000;116.63;139.96;1;Oui
63383;3975;282862;501641;;1;74.960000;89.950000;74.96;89.95;1;Oui
63384;3975;282863;501642;;1;83.290000;99.950000;83.29;99.95;1;Oui
63385;3975;282864;501643;;1;74.960000;89.950000;74.96;89.95;1;Oui
63386;3975;282865;501644;;1;33.750000;40.500000;33.75;40.5;1;Oui
63387;3975;282866;501645;;1;33.750000;40.500000;33.75;40.5;1;Oui
63388;3975;282867;501646;;1;45.790000;54.950000;45.79;54.95;1;Oui
63389;3975;282868;501647;;1;45.790000;54.950000;45.79;54.95;1;Oui
63390;3975;282869;501648;;1;45.790000;54.950000;45.79;54.95;1;Oui
63391;3975;282870;501649;;1;45.790000;54.950000;45.79;54.95;1;Oui
63392;3975;282871;501650;;1;45.790000;54.950000;45.79;54.95;1;Oui
63393;3975;282872;501651;;1;45.790000;54.950000;45.79;54.95;1;Oui
63394;3975;282873;501652;;1;45.790000;54.950000;45.79;54.95;1;Oui
63395;3975;282874;501653;;1;23.290000;27.950000;23.29;27.95;1;Oui
63396;3975;282875;501654;;2;54.130000;64.960000;54.13;64.96;1;Oui
63397;3975;282876;501655;;1;54.130000;64.960000;54.13;64.96;1;Oui
63398;3975;282877;501656;;1;54.130000;64.960000;54.13;64.96;1;Oui
63399;3975;282878;501657;;1;54.130000;64.960000;54.13;64.96;1;Oui
63400;3975;282879;501658;;1;45.790000;54.950000;45.79;54.95;1;Oui
63401;3975;282880;501659;;1;45.790000;54.950000;45.79;54.95;1;Oui
63402;3975;282881;501660;;5;11.250000;13.500000;11.25;13.5;1;Oui
63403;3975;282882;501661;;4;11.250000;13.500000;11.25;13.5;1;Oui
63404;3975;282883;501662;;2;11.250000;13.500000;11.25;13.5;1;Oui
63405;3975;282884;501663;;1;83.290000;99.950000;83.29;99.95;1;Oui
63406;3975;282885;501664;;1;83.290000;99.950000;83.29;99.95;1;Oui
63407;3975;282886;501665;;1;66.670000;80.000000;66.67;80;1;Oui
63408;3975;282887;501666;;3;66.670000;80.000000;66.67;80;1;Oui
63409;3975;282888;501667;;1;45.790000;54.950000;45.79;54.95;1;Oui
63410;3975;282889;501668;;1;45.790000;54.950000;45.79;54.95;1;Oui
63411;3975;282890;501669;;1;45.790000;54.950000;45.79;54.95;1;Oui
63412;3975;282891;501670;;1;97.500000;117.000000;97.5;117;1;Oui
63413;3975;282892;501671;;1;41.250000;49.500000;41.25;49.5;1;Oui
63414;3975;282893;501672;;1;29.170000;35.000000;29.17;35;1;Oui
63415;3975;282894;501673;;1;33.750000;40.500000;33.75;40.5;1;Oui
63416;3975;282895;501674;;2;33.750000;40.500000;33.75;40.5;1;Oui
63417;3975;282896;501675;;1;45.000000;54.000000;45;54;1;Oui
63418;3975;282897;501676;;1;45.000000;54.000000;45;54;1;Oui
63419;3975;282898;501677;;1;37.500000;45.000000;37.5;45;1;Oui
63420;3975;282899;501678;;1;24.960000;29.950000;24.96;29.95;1;Oui
63421;3975;282900;501679;;1;52.500000;63.000000;52.5;63;1;Oui
63422;3975;282901;501680;;1;45.000000;54.000000;45;54;1;Oui
63423;3975;282902;501681;;1;60.000000;72.000000;60;72;1;Oui
63424;3975;282903;501682;;1;75.000000;90.000000;75;90;1;Oui
63425;3975;156960;271892;;1;50.000000;60.000000;50;60;1;Oui
63426;3975;282904;501683;;1;50.000000;60.000000;50;60;1;Oui
63427;3975;282905;501684;;1;49.920000;59.900000;49.92;59.9;1;Oui
63428;3975;282906;501685;;1;108.290000;129.950000;108.29;129.95;1;Oui
63429;3975;282907;501686;;1;108.290000;129.950000;108.29;129.95;1;Oui
63430;3975;282908;501687;;2;108.290000;129.950000;108.29;129.95;1;Oui
63431;3975;282909;501688;;1;108.290000;129.950000;108.29;129.95;1;Oui
63432;3975;282910;501689;;1;108.290000;129.950000;108.29;129.95;1;Oui
63433;3975;282911;501690;;2;49.960000;59.950000;49.96;59.95;1;Oui
63434;3975;282912;501691;;1;108.290000;129.950000;108.29;129.95;1;Oui
63435;3975;282913;501692;;1;108.290000;129.950000;108.29;129.95;1;Oui
63436;3975;282914;501693;;1;108.290000;129.950000;108.29;129.95;1;Oui
63437;3975;282915;501694;;1;108.290000;129.950000;108.29;129.95;1;Oui
63438;3975;282916;501695;;1;33.330000;40.000000;33.33;40;1;Oui
63439;3975;282917;501696;;1;97.500000;117.000000;97.5;117;1;Oui
63440;3975;282918;501697;;1;33.330000;40.000000;33.33;40;1;Oui
63441;3975;282919;501698;;1;33.330000;40.000000;33.33;40;1;Oui
63442;3975;282920;501699;;1;33.330000;40.000000;33.33;40;1;Oui
63443;3975;282921;501700;;1;83.290000;99.950000;83.29;99.95;1;Oui
63444;3975;282922;501701;;1;108.290000;129.950000;108.29;129.95;1;Oui
63445;3975;282923;501702;;1;50.000000;60.000000;50;60;1;Oui
63446;3975;282924;501703;;1;50.000000;60.000000;50;60;1;Oui
63447;3975;282925;501704;;3;37.460000;44.950000;37.46;44.95;1;Oui
63448;3975;282926;501705;;1;37.460000;44.950000;37.46;44.95;1;Oui
63449;3975;282927;501706;;1;37.460000;44.950000;37.46;44.95;1;Oui
63450;3975;282928;501707;;1;50.000000;60.000000;50;60;1;Oui
63451;3975;282929;501708;;1;45.000000;54.000000;45;54;1;Oui
63452;3975;153733;266713;;1;50.000000;60.000000;50;60;1;Oui
63453;3975;282930;501709;;1;83.290000;99.950000;83.29;99.95;1;Oui
63454;3975;282931;501710;;1;83.290000;99.950000;83.29;99.95;1;Oui
63455;3975;282932;501711;;1;83.290000;99.950000;83.29;99.95;1;Oui
63456;3975;282933;501712;;1;99.960000;119.950000;99.96;119.95;1;Oui
63457;3975;282934;501713;;1;29.130000;34.960000;29.13;34.96;1;Oui
63458;3975;282935;501714;;1;29.130000;34.960000;29.13;34.96;1;Oui
63459;3975;282936;501715;;1;29.130000;34.960000;29.13;34.96;1;Oui
63460;3975;282937;501716;;1;29.130000;34.960000;29.13;34.96;1;Oui
63461;3975;282938;501717;;1;83.290000;99.950000;83.29;99.95;1;Oui
63462;3975;282939;501718;;1;83.290000;99.950000;83.29;99.95;1;Oui
63463;3975;282940;501719;;1;45.790000;54.950000;45.79;54.95;1;Oui
63464;3975;282941;501720;;1;45.790000;54.950000;45.79;54.95;1;Oui
63465;3975;282942;501721;;1;45.790000;54.950000;45.79;54.95;1;Oui
63466;3975;282943;501722;;1;54.130000;64.960000;54.13;64.96;1;Oui
63467;3975;282944;501723;;1;54.130000;64.960000;54.13;64.96;1;Oui
63468;3975;282945;501724;;1;54.130000;64.960000;54.13;64.96;1;Oui
63469;3975;282946;501725;;1;54.130000;64.960000;54.13;64.96;1;Oui
63470;3975;282947;501726;;1;54.130000;64.960000;54.13;64.96;1;Oui
63471;3975;282948;501727;;2;45.790000;54.950000;45.79;54.95;1;Oui
63472;3975;282949;501728;;2;45.790000;54.950000;45.79;54.95;1;Oui
63473;3975;282950;501729;;1;45.790000;54.950000;45.79;54.95;1;Oui
63474;3975;282951;501730;;1;45.790000;54.950000;45.79;54.95;1;Oui
63475;3975;282952;501731;;1;33.750000;40.500000;33.75;40.5;1;Oui
63476;3975;282953;501732;;1;99.960000;119.950000;99.96;119.95;1;Oui
63477;3975;152998;264604;;1;99.960000;119.950000;99.96;119.95;1;Oui
63478;3975;282954;501733;;1;100.000000;120.000000;100;120;1;Oui
63479;3975;153069;264786;;1;58.330000;70.000000;58.33;70;1;Oui
63480;3975;282955;501734;;1;50.000000;60.000000;50;60;1;Oui
63481;3975;153067;264780;;1;58.330000;70.000000;58.33;70;1;Oui
63482;3975;153073;264800;;1;50.000000;60.000000;50;60;1;Oui
63483;3975;282956;501735;;1;29.130000;34.960000;29.13;34.96;1;Oui
63484;3975;282957;501736;;1;74.960000;89.950000;74.96;89.95;1;Oui
63485;3975;282958;501737;;1;74.960000;89.950000;74.96;89.95;1;Oui
63486;3975;282959;501738;;1;83.290000;99.950000;83.29;99.95;1;Oui
63487;3975;282960;501739;;1;83.290000;99.950000;83.29;99.95;1;Oui
63488;3975;282961;501740;;1;45.790000;54.950000;45.79;54.95;1;Oui
63489;3975;282962;501741;;1;45.790000;54.950000;45.79;54.95;1;Oui
63490;3975;282963;501742;;1;45.790000;54.950000;45.79;54.95;1;Oui
63491;3975;282964;501743;;1;62.460000;74.950000;62.46;74.95;1;Oui
63492;3975;282965;501744;;1;62.460000;74.950000;62.46;74.95;1;Oui
63493;3975;282966;501745;;1;83.290000;99.950000;83.29;99.95;1;Oui
63494;3975;282967;501746;;1;66.630000;79.960000;66.63;79.96;1;Oui
63495;3975;282968;501747;;1;66.630000;79.960000;66.63;79.96;1;Oui
63496;3975;282969;501748;;1;58.290000;69.950000;58.29;69.95;1;Oui
63497;3975;282970;501749;;1;58.290000;69.950000;58.29;69.95;1;Oui
63498;3975;282971;501750;;2;66.630000;79.960000;66.63;79.96;1;Oui
63499;3975;282972;501751;;1;66.630000;79.960000;66.63;79.96;1;Oui
63500;3975;282973;501752;;1;66.630000;79.960000;66.63;79.96;1;Oui
63501;3975;282974;501753;;1;83.290000;99.950000;83.29;99.95;1;Oui
63502;3975;282975;501754;;1;91.630000;109.960000;91.63;109.96;1;Oui
63503;3975;282976;501755;;1;83.290000;99.950000;83.29;99.95;1;Oui
63504;3975;282977;501756;;1;83.290000;99.950000;83.29;99.95;1;Oui
63505;3975;282978;501757;;1;83.290000;99.950000;83.29;99.95;1;Oui
63506;3975;282979;501758;;1;133.290000;159.950000;133.29;159.95;1;Oui
63507;3975;282980;501759;;1;133.290000;159.950000;133.29;159.95;1;Oui
63508;3975;282981;501760;;1;133.290000;159.950000;133.29;159.95;1;Oui
63509;3975;282982;501761;;1;16.630000;19.960000;16.63;19.96;1;Oui
63510;3975;282983;501762;;1;16.630000;19.960000;16.63;19.96;1;Oui
63511;3975;282984;501763;;1;16.630000;19.960000;16.63;19.96;1;Oui
63512;3975;282985;501764;;1;16.630000;19.960000;16.63;19.96;1;Oui
63513;3975;282986;501765;;1;74.960000;89.950000;74.96;89.95;1;Oui
63514;3975;282987;501766;;1;49.960000;59.950000;49.96;59.95;1;Oui
63515;3975;282988;501767;;1;49.960000;59.950000;49.96;59.95;1;Oui
63516;3975;282989;501768;;1;45.000000;54.000000;45;54;1;Oui
63517;3975;282990;501769;;1;41.630000;49.960000;41.63;49.96;1;Oui
63518;3975;282991;501770;;2;41.630000;49.960000;41.63;49.96;1;Oui
63519;3975;282992;501771;;1;41.630000;49.960000;41.63;49.96;1;Oui
63520;3975;282993;501772;;1;41.630000;49.960000;41.63;49.96;1;Oui
63521;3975;282994;501773;;1;24.960000;29.950000;24.96;29.95;1;Oui
63522;3975;282995;501774;;1;20.790000;24.950000;20.79;24.95;1;Oui
63523;3975;282996;501775;;1;133.290000;159.950000;133.29;159.95;1;Oui
63524;3975;282997;501776;;1;83.290000;99.950000;83.29;99.95;1;Oui
63525;3975;282998;501777;;1;83.290000;99.950000;83.29;99.95;1;Oui
63526;3975;282999;501778;;1;83.290000;99.950000;83.29;99.95;1;Oui
63527;3975;283000;501779;;1;133.290000;159.950000;133.29;159.95;1;Oui
63528;3975;283001;501780;;1;133.290000;159.950000;133.29;159.95;1;Oui
63529;3975;283002;501781;;1;45.790000;54.950000;45.79;54.95;1;Oui
63530;3975;283003;501782;;2;45.790000;54.950000;45.79;54.95;1;Oui
63531;3975;283004;501783;;2;45.790000;54.950000;45.79;54.95;1;Oui
63532;3975;283005;501784;;1;45.790000;54.950000;45.79;54.95;1;Oui
63533;3975;283006;501785;;1;45.790000;54.950000;45.79;54.95;1;Oui
63534;3975;283007;501786;;1;45.790000;54.950000;45.79;54.95;1;Oui
63535;3975;283008;501787;;1;29.130000;34.960000;29.13;34.96;1;Oui
63536;3975;283009;501788;;1;29.130000;34.960000;29.13;34.96;1;Oui
63537;3975;283010;501789;;1;29.130000;34.960000;29.13;34.96;1;Oui
63538;3975;283011;501790;;1;83.290000;99.950000;83.29;99.95;1;Oui
63539;3975;283012;501791;;1;83.290000;99.950000;83.29;99.95;1;Oui
63540;3975;283013;501792;;1;83.290000;99.950000;83.29;99.95;1;Oui
63541;3975;283014;501793;;1;83.290000;99.950000;83.29;99.95;1;Oui
63542;3975;283015;501794;;1;83.290000;99.950000;83.29;99.95;1;Oui
63543;3975;283016;501795;;2;83.290000;99.950000;83.29;99.95;1;Oui
63544;3975;283017;501796;;1;83.290000;99.950000;83.29;99.95;1;Oui
63545;3975;283018;501797;;1;83.290000;99.950000;83.29;99.95;1;Oui
63546;3975;283019;501798;;1;83.290000;99.950000;83.29;99.95;1;Oui
63547;3975;283020;501799;;1;83.290000;99.950000;83.29;99.95;1;Oui
63548;3975;283021;501800;;1;83.290000;99.950000;83.29;99.95;1;Oui
63549;3975;283022;501801;;1;83.290000;99.950000;83.29;99.95;1;Oui
63550;3975;283023;501802;;1;83.290000;99.950000;83.29;99.95;1;Oui
63551;3975;283024;501803;;1;83.290000;99.950000;83.29;99.95;1;Oui
63552;3975;283025;501804;;1;83.290000;99.950000;83.29;99.95;1;Oui
63553;3975;283026;501805;;1;83.290000;99.950000;83.29;99.95;1;Oui
63554;3975;283027;501806;;1;45.790000;54.950000;45.79;54.95;1;Oui
63555;3975;283028;501807;;1;45.790000;54.950000;45.79;54.95;1;Oui
63556;3975;283029;501808;;1;45.790000;54.950000;45.79;54.95;1;Oui
63557;3975;283030;501809;;1;45.790000;54.950000;45.79;54.95;1;Oui
63558;3975;283031;501810;;1;45.790000;54.950000;45.79;54.95;1;Oui
63559;3975;283032;501811;;1;45.790000;54.950000;45.79;54.95;1;Oui
63560;3975;283033;501812;;1;45.790000;54.950000;45.79;54.95;1;Oui
63561;3975;283034;501813;;1;45.790000;54.950000;45.79;54.95;1;Oui
63562;3975;283035;501814;;1;45.790000;54.950000;45.79;54.95;1;Oui
63563;3975;283036;501815;;1;45.790000;54.950000;45.79;54.95;1;Oui
63564;3975;283037;501816;;1;45.790000;54.950000;45.79;54.95;1;Oui
63565;3975;283038;501817;;1;45.790000;54.950000;45.79;54.95;1;Oui
63566;3975;283039;501818;;1;45.790000;54.950000;45.79;54.95;1;Oui
63567;3975;283040;501819;;1;45.790000;54.950000;45.79;54.95;1;Oui
63568;3975;283041;501820;;1;45.790000;54.950000;45.79;54.95;1;Oui
63569;3975;283042;501821;;1;23.290000;27.950000;23.29;27.95;1;Oui
63570;3975;283043;501822;;1;23.290000;27.950000;23.29;27.95;1;Oui
63571;3975;283044;501823;;1;23.290000;27.950000;23.29;27.95;1;Oui
63572;3975;283045;501824;;1;23.290000;27.950000;23.29;27.95;1;Oui
63573;3975;283046;501825;;1;23.290000;27.950000;23.29;27.95;1;Oui
63574;3975;283047;501826;;1;23.290000;27.950000;23.29;27.95;1;Oui
63575;3975;157535;273163;;1;66.630000;79.960000;66.63;79.96;1;Oui
63576;3975;283048;501827;;1;74.960000;89.950000;74.96;89.95;1;Oui
63577;3975;283049;501828;;1;74.960000;89.950000;74.96;89.95;1;Oui
63578;3975;283050;501829;;1;74.960000;89.950000;74.96;89.95;1;Oui
63579;3975;283051;501830;;1;74.960000;89.950000;74.96;89.95;1;Oui
63580;3975;283052;501831;;2;74.960000;89.950000;74.96;89.95;1;Oui
63581;3975;283053;501832;;1;74.960000;89.950000;74.96;89.95;1;Oui
63582;3975;283054;501833;;1;74.960000;89.950000;74.96;89.95;1;Oui
63583;3975;283055;501834;;2;10.000000;12.000000;10;12;1;Oui
63584;3975;153202;265205;;1;41.630000;49.960000;41.63;49.96;1;Oui
63585;3975;283056;501835;;1;41.630000;49.960000;41.63;49.96;1;Oui
63586;3975;153182;265141;;1;41.630000;49.960000;41.63;49.96;1;Oui
63587;3975;283057;501836;;1;49.960000;59.950000;49.96;59.95;1;Oui
63588;3975;283058;501837;;1;49.960000;59.950000;49.96;59.95;1;Oui
63589;3975;283059;501838;;1;49.960000;59.950000;49.96;59.95;1;Oui
63590;3975;283060;501839;;2;49.960000;59.950000;49.96;59.95;1;Oui
63591;3975;283061;501840;;1;49.960000;59.950000;49.96;59.95;1;Oui
63592;3975;283062;501841;;1;49.960000;59.950000;49.96;59.95;1;Oui
63593;3975;283063;501842;;1;49.960000;59.950000;49.96;59.95;1;Oui
63594;3975;283064;501843;;1;49.960000;59.950000;49.96;59.95;1;Oui
63595;3975;283065;501844;;1;49.960000;59.950000;49.96;59.95;1;Oui
63596;3975;283066;501845;;1;49.960000;59.950000;49.96;59.95;1;Oui
63597;3975;283067;501846;;1;49.960000;59.950000;49.96;59.95;1;Oui
63598;3975;283068;501847;;1;49.960000;59.950000;49.96;59.95;1;Oui
63599;3975;283069;501848;;1;49.960000;59.950000;49.96;59.95;1;Oui
63600;3975;283070;501849;;2;49.960000;59.950000;49.96;59.95;1;Oui
